3809,New Royal Food Court,,9849217836,Tarnaka,,,Fastfood
3810,ZAIQA FOOD COURT,,9849236800,Nawab saheb kunta ,,,Fastfood
3811,Vaishnavi Fast Food Center,,9849272908,Film Nagar,,,Fastfood
3812,Sri Sai Food Court,,9849279527,RC Puram ,,,Fastfood
3813,Bismillah Tiffin Center,,9849308398,chanchalguda ,,,Fastfood
3814,Royal Fast Food Centre,,9849320807,malakpet,,,Fastfood
3815,SHANGHAI CHINESE FAST FOOD,,9849360311,Pan bazar,,,Fastfood
3816,Krupa Mess And Tiffins,,9849362568,Abids,,,Fastfood
3817,Jai Bhavani Fast Food Center,,9849412870,Allwyn Colony,,,Fastfood
3818,Bombay Juice,,9849452344,koti,,,Fastfood
3819,A1 CHINESE FAST FOOD,,9849460497,Quthbullapur,,,Fastfood
3820,nimra arabian mandi hotel,,9849478672,Barkas ,,,Fastfood
3821,Navayuga Restaurant & Mess,,9849557575,Film Nagar,,,Fastfood
3822,S V S FAST FOOD CENTER,,9849598384,kukatpally ,,,Fastfood
3823,Balaji fast food center,,9849622688,KPHB ,,,Fastfood
3824,Jai Bhavani Fast Food Center,,9849698292,Kompally,,,Fastfood
3825,Sri Sai Curries Point,,9849736401,adikmet,,,Fastfood
3826,Mirza Fast Food,,9849736974,achireddy nager,,,Fastfood
3827,Bismi Shawarma Juice and Maggi,,9849760181,Gachibowli,,,Fastfood
3828,Shahi Restaurant,,9849772198,Kushaiguda,,,Fastfood
3829,Shalimar Tiffins & Snacks,,9849844241,secunderabad,,,Fastfood
3830,Sudha Darshini Fast Food & Indian Chinese,,9849845449,amberpet,,,Fastfood
3831,H.S Chat Bhandar,,9849856051,Old Bowenpally,,,Fastfood
3832,RK Food Center,,9849858179,habsiguda,,,Fastfood
3833,Angaara Kababs on Charcoal,,9849948510,himayatnagar,,,Fastfood
3834,Sandwich Eatery,,9865734567,Manikonda,,,Fastfood
3835,Aparna fast food,,9866007679,Uppal,,,Fastfood
3836,SPICY KITCHEN FAST FOOD,,9866007726,kachiguda,,,Fastfood
3837,Shailesh Fast Food,,9866038300,jawaharnagar colony ,,,Fastfood
3838,S.S.Food court,,9866094993,Tarnaka,,,Fastfood
3839,SJR Food Plaza,,9866113364,Tarnaka,,,Fastfood
3840,Hyderabadi Food Court,,9866185690,Masab tank,,,Fastfood
3841,Sri Bhavani Fast Food,,9866216376,miyapur ,,,Fastfood
3842,Osman Chinese Fast Food,,9866242709,Gyandev Sangam Nagar,,,Fastfood
3843,Rammy Fast Food,,9866273531,adikmet,,,Fastfood
3844,Salman Fast Food,,9866280775,ashok nagar,,,Fastfood
3845,Sri Balaji Bombay Chaat Bhandar,,9866291873,vivekananda nagar ,,,Fastfood
3846,ROYAL FAST FOOD,,9866468109,jawaharnagar colony ,,,Fastfood
3847,Chicken bandi abids,,9866539166,koti,,,Fastfood
3848,Vana Durga Bhavani Fast Food Center,,9866543777,Serilingampally,,,Fastfood
3849,Madhu Fast Food,,9866577689,Uppal,,,Fastfood
3850,Govind Dosas,,9866636665,himayatnagar,,,Fastfood
3851,I food Chinese lounge,,9866663099,Yousufguda,,,Fastfood
3852,Kim's Chinese Fast Food,,9866743522,Bowenpally,,,Fastfood
3853,Big Noodle,,9866866899,Karkhana,,,Fastfood
3854,Gore Bhai Chinese Fast Food,,9866907387,Mustafa nagar,,,Fastfood
3855,Bismillah fastfood centre,,9866936843,Tarnaka,,,Fastfood
3856,Sunny Chinese Fast Food,,9885002329,hyderguda,,,Fastfood
3857,N Square Foods,,9885016106,Moula-Ali,,,Fastfood
3858,Kacheguda Railway Canteen,,9885100535,kachiguda,,,Fastfood
3859,New Hotel Rizwan Plaza,,9885117438,Mustafa nagar,,,Fastfood
3860,Street Falafel,,9885126492,Banu nagar,,,Fastfood
3861,New Green Cafe,,9885177862,kachiguda,,,Fastfood
3862,Zam Zam Fast Food Centre,,9885233834,Gowlipura,,,Fastfood
3863,AM UDUPI MINI FOOD COURT,,9885398391,malakpet,,,Fastfood
3864,Needs Fast Food,,9885551079,Sindhi Colony,,,Fastfood
3865,Chachaji Wadapav Dabel,,9885554731,Sindhi Colony,,,Fastfood
3866,Red Hot Fried Rollz,,9885667591,Film Nagar,,,Fastfood
3867,Bunny Fast food,,9885732959,Balanagar,,,Fastfood
3868,Nawaz Chicken Food,,9885820721,Talab katta ,,,Fastfood
3869,Nawabi Tandoori Fast food,,9885822425,Rakshapuram ,,,Fastfood
3870,Balwant Pav Bhaji Center,,9885884338,Pan bazar,,,Fastfood
3871,Hungry Hut,,9885951113,Sainikpuri,,,Fastfood
3872,La Jawab Chicken Pakoda,,9885952972,Mohammed nagar,,,Fastfood
3873,Dikku's Chinese Fast Food Point,,9885979401,secunderabad,,,Fastfood
3874,A1fast Food,,9902021156,Jeedimetla,,,Fastfood
3875,curry 'n' carry,,9908143422,miyapur ,,,Fastfood
3876,HOT CHILLI FAST FOOD,,9908171866,Suraram,,,Fastfood
3877,Shankar Fast Food Centre,,9908185564,kukatpally ,,,Fastfood
3878,Jayyanan Food Stall,,9908799637,Khajaguda,,,Fastfood
3879,Sri Sai Balaji Chat & Snaks,,9908899258,domalguda,,,Fastfood
3880,369 Fast Food Center,,9908957979,Quthbullapur,,,Fastfood
3881,Srikanth Fast Food Centre,,9908990510,Kokapet,,,Fastfood
3882,Sri Kanaka Durga Fast Food Center,,9912049943,Tarnaka,,,Fastfood
3883,Manikanteshwar Fastfood Center,,9912098702,miyapur ,,,Fastfood
3884,Munching Time,,9912290290,Malkajgiri,,,Fastfood
3885,Mirchi Point,,9912427912,Jagadgirigutta,,,Fastfood
3886,Om Sri Lakshmi Fish And Chicken Fry Center,,9912482485,Suraram,,,Fastfood
3887,Hungry Foodies,,9912694281,Suraram,,,Fastfood
3888,Hari Om Chat Bhandar,,9912990804,Hafeezpet,,,Fastfood
3889,kamal fast food,,9937956600,moosapet ,,,Fastfood
3890,Balaji Fast Food,,9948034338,kachiguda,,,Fastfood
3891,Indian Chiness Fast Food Center,,9948067986,IDA Bollaram,,,Fastfood
3892,Sri Lakshmi Foodcourt,,9948192515,Allwyn Colony,,,Fastfood
3893,Sri Sai GSR Mini Meals,,9948212276,ashok nagar,,,Fastfood
3894,Vikram Fast Food Center,,9948221993,karwan,,,Fastfood
3895,Ibrahim Tiffin Centre & Fast Food,,9948356961,Gowlipura,,,Fastfood
3896,Manju's Fast Food Center,,9948403779,secunderabad,,,Fastfood
3897,House Of Kebabs,,9948444695,Serilingampally,,,Fastfood
3898,Sri Lakshmi Ganapathy Tiffins and Fast Food,,9948459282,Moula-Ali,,,Fastfood
3899,Khansa Tiffin Center,,9948486597,Habeeb nagar ,,,Fastfood
3900,Sri Lakshmi Prasanna Food Court,,9948492153, Sardhar patel nagar,,,Fastfood
3901,M A Chat Bandar Center,,9948548864,Kompally,,,Fastfood
3902,Sirisha Fast Food,,9948562177,Film Nagar,,,Fastfood
3903,Om Sai Fast Food Centre,,9948667362,secunderabad,,,Fastfood
3904,Sri Raghavendra Tiffins,,9948702667,Fateh Nagar,,,Fastfood
3905,Deli 9,,9948878661,Madhapur,,,Fastfood
3906,Ajay Fast Food,,9948885676,Gachibowli,,,Fastfood
3907,PRASAD ROCKS FASTFODD CENTER,,9948959513,Hafeezpet,,,Fastfood
3908,Sri Bhavani Chinese Fast Food,,9949109162,nallakunta,,,Fastfood
3909,Chinese Hut Fast Food,,9949127860,laad bazar ,,,Fastfood
3910,Sai Fast Food,,9949167033, Raghavendra nagar ,,,Fastfood
3911,Raghavendra Restaurant,,9949219503,Yapral,,,Fastfood
3912,Royal Fast Food,,9949220629,beeramguda,,,Fastfood
3913,LADDU bhai food Point,,9949240864,padmarao nagar,,,Fastfood
3914,KGN FAST FOOD,,9949258123,Banjara Hills ,,,Fastfood
3915,Gokul Chat,,9949274444,koti,,,Fastfood
3916,Abhiruchi Tiffins &Meals,,9949363276,pragathi nagar ,,,Fastfood
3917,TELANGANA FAST FOOD CENTER,,9949484185,Gyandev Sangam Nagar,,,Fastfood
3918,Reddy's Kitchen,,9949504077,Malkajgiri,,,Fastfood
3919,Mir Chinese Fast Food,,9949520395,chaderghat ,,,Fastfood
3920,Anil Chinese & Fast Food,,9949522134,Sainikpuri,,,Fastfood
3921,RR TIFFIN CENTER,,9949657931,Gyandev Sangam Nagar,,,Fastfood
3922,Harika Food Court,,9949696327,Jubilee Hills,,,Fastfood
3923,Kings Bakery & Fast Food,,9949719844,Kompally,,,Fastfood
3924,Sri ANNAPURNA FOOD COURT,,9949868532,Anandbagh,,,Fastfood
3925,Om Durga Veg Foods,,9949944001,secunderabad,,,Fastfood
3926,Narthaki Tiffin Centre,,9949948888,Alwal,,,Fastfood
3927,Unity Chicken Center,,9949956754,Owaisi nagar,,,Fastfood
3928,Gnrg Fast Food Center,,9949977764,badangpet,,,Fastfood
3929,Diamond Food Zone,,9949988741,Masab tank,,,Fastfood
3930,Sri Laxmi Fast Food Center,,9951186645,Sindhi Colony,,,Fastfood
3931,Swathi Tiffins,,9951199577,habsiguda,,,Fastfood
3932,Navdrga Fast Food,,9951237500,putlibowli ,,,Fastfood
3933,Aahaar Fast Food Center,,9951339785,Allwyn Colony,,,Fastfood
3934,"SRI ANNAPURNA (Curries,Meals,Biryani)",,9951413060,kavadiguda,,,Fastfood
3935,Cool Point,,9951522731,Manikonda,,,Fastfood
3936,K.S.Reddy Snacks,,9951593936,katedan,,,Fastfood
3937,Patan Musa Fast Food Center,,9951660259,secunderabad,,,Fastfood
3938,J S Fast Food Center,,9951936240,Cherlapally,,,Fastfood
3939,SOHAN FASTFOOD CENTRE,,9951974909,Serilingampally,,,Fastfood
3940,Vinay Tasty Zone,,9959426363,Madhapur,,,Fastfood
3941,The City Spice,,9959449731,Yousufguda,,,Fastfood
3942,Chicha's Food Court,,9959593384,Serilingampally,,,Fastfood
3943,S S FAST FOOD AND TIFFINS,,9959598849,Suraram,,,Fastfood
3944,Sri Vijaya Durga Food Court,,9959673232,Yousufguda,,,Fastfood
3945,Shakeel Pasha Canteen,,9959684602,RTC X Road,,,Fastfood
3946,Beijing Chef,,9959718070,chintal basti,,,Fastfood
3947,Crazy Fast Food,,9959761808,Kapra,,,Fastfood
3948,Sri Mohan's Chat,,9959902101,Gandhi nagar,,,Fastfood
3949,Kanaka Durga Fast Food Center,,9959970749,pragathi nagar ,,,Fastfood
3950,Vadapav wala,,9959998092,Allwyn Colony,,,Fastfood
3951,Milan food court,,9963049129,Kondapur,,,Fastfood
3952,Lal's Tiffin Center,,9963133569,lal darwaza ,,,Fastfood
3953,Sri Balaji Fast Food Restaurant,,9963141614,falaknuma ,,,Fastfood
3954,Kovela Curry Leaves,,9963178264,Srinagar colony,,,Fastfood
3955,Hot&Spicy Chinese Fast Food,,9963244717,ChandaNagar,,,Fastfood
3956,NPR food court (Eat N GO),,9963247356,mallampet ,,,Fastfood
3957,Snack Castle,,9963351156,Sikh Village,,,Fastfood
3958,Famous Fast Food,,9963379050,RC Puram ,,,Fastfood
3959,Chef Xpress,,9963600101,Karkhana,,,Fastfood
3960,MADINA FAST FOOD,,9963605099,Uppal,,,Fastfood
3961,Jai Bhavani Biryani & Fast Food Center,,9963633565,jawaharnagar colony ,,,Fastfood
3962,Anurag Fast Food,,9963694305,chintal basti,,,Fastfood
3963,Al-Akbar Fast Food Corner,,9963843004,alijah kotla,,,Fastfood
3964,Louisiana Famous Fried Chicken,,9963906516,HITEC City,,,Fastfood
3965,Geethika tiffens and fast food,,9966185909,kukatpally ,,,Fastfood
3966,Feroz Food Court,,9966314312,Sindhi Colony,,,Fastfood
3967,Hunger Hub,,9966404001,miyapur ,,,Fastfood
3968,Victoria Restaurant,,9966470786,moosapet ,,,Fastfood
3969,Food Track,,9966504499,moghalpura ,,,Fastfood
3970,Mashaa Allah Hyderabadi Fast Food,,9966513832,hafiz baba nagar,,,Fastfood
3971,H K G N Fast Food Centre,,9966520083,moghalpura ,,,Fastfood
3972,Amrita kitchen fast food,,9966609378,Sainikpuri,,,Fastfood
3973,RK CHINESE FOOD COURT,,9966658112,Alwal,,,Fastfood
3974,Sri ganesh tiffins,,9966660333,Abids,,,Fastfood
3975,Snacks up,,9966665503,moghalpura ,,,Fastfood
3976,S.S fast food & Chinese restaurant,,9966708237,Kondapur,,,Fastfood
3977,pasha chicken center,,9966771770,East Bahadurpura,,,Fastfood
3978,500cc foodies club,,9966797516,Madhapur,,,Fastfood
3979,Sainath Hotel and Cafe,,9966885099,Uppuguda,,,Fastfood
3980,Star Fast Food Centre,,9966991421,nallakunta,,,Fastfood
3981,Vithu Vada Pav,,9967683345,Kondapur,,,Fastfood
3982,Jai Bhavani Chat Bhndar,,9980803067,HITEC City,,,Fastfood
3983,New Famous Fast Food,,9985011295,East Bahadurpura,,,Fastfood
3984,Fry's Food Court,,9985125541,chandrayan gutta,,,Fastfood
3985,AL KASERI,,9985148746,hafiz baba nagar,,,Fastfood
3986,PICK 'N' MOVE,,9985167718,Tarnaka,,,Fastfood
3987,Sri Sai Friends Fast Food Center,,9985285007,secunderabad,,,Fastfood
3988,Jai Bhavani Chat Bhandar,,9985293411,moosapet ,,,Fastfood
3989,Tawakkal Fast Food Centre (A Real Taste of Chinese Food),,9985522833,Habeeb nagar ,,,Fastfood
3990,Ruchi Foods,,9985670080,Nizampet ,,,Fastfood
3991,Deccan Tiffins & Fast Food,,9985678108,katedan,,,Fastfood
3992,SRI BALAJI FAST FOOD,,9985710551,Yousufguda,,,Fastfood
3993,Shawaya Arabian Food Courts,,9985711715,sultan shahi rd,,,Fastfood
3994,Riti Food Store,,9985770086,Barkatpura,,,Fastfood
3995,Mohammedian Shawarma & Fast Food center,,9985984686,chota bazar,,,Fastfood
3996,Zaitoon Food Corner,,9985992329,secunderabad,,,Fastfood
3997,Srinivasu Tifins,,9989039941,Kondapur,,,Fastfood
3998,S S Chinese Fast Food,,9989050642,Abids,,,Fastfood
3999,Habeeb's Fast Food Centre,,9989058055,amberpet,,,Fastfood
4000,Vijayalakshmi Curries and Fast-food,,9989132720,miyapur ,,,Fastfood
4001,MAYU Food Court (MFC),,9989222621,kukatpally ,,,Fastfood
4002,Kaleem Fast Food Center,,9989283501,jahanuma ,,,Fastfood
4003,Venkateshwara hot & spicy fast food centre,,9989343131,Allwyn Colony,,,Fastfood
4004,Sri Ganesh Fast Food,,9989444544,padmarao nagar,,,Fastfood
4005,Soniya Fast Food,,9989654471,Marredpally,,,Fastfood
4006,NITHYA Fast-food,,9989663676,HITEC City,,,Fastfood
4007,Slns Fast Food,,9989674332,badangpet,,,Fastfood
4008,Divya Fast Food Centre,,9989679005,Bowenpally,,,Fastfood
4009,Sri Gayatri Fast Food Center,,9989859815,ChandaNagar,,,Fastfood
4010,Sri Sai Fast Food Centre,,9989859992,Jyothi colony  ,,,Fastfood
4011,Sai Ruchi Tifins Meals & Fast Food,,9989924430,Trimulgherry,,,Fastfood
4012,Vinayaka Chinese Fast Food Centre,,9989953385,Manikonda,,,Fastfood
4013,Vijayashree Ladies Hostel,,6300892657,Hyderguda g,,,Hostel
4014,Janaki Girls Hostel & Pg,,6301028860,Boduppal  b,,,Hostel
4015,Srikanaka Durga Malleswara boyes Hostel (KDM),,6301182172,Ibrahim patnam b,,,Hostel
4016,Shobha girls hostel,,6301285302,Vanasthalipuram g,,,Hostel
4017,Arunodaya Deluxe Hostel,,6301294501,SR nager g,,,Hostel
4018,New Lotus premium pg for girls hostel,,6301372984,Chikkadpally g,,,Hostel
4019,Yeshawani Ladies Hostel,,6301460515,somajiguda g,,,Hostel
4020,KK Boys Hostel,,6301568273,Chintal Basti b,,,Hostel
4021,@HomeStay PG For Women,,6301741505,Serilingampally g,,,Hostel
4022,Tirumala Women's PG & Hostel,,6302662775,Hyderguda g,,,Hostel
4023,RAKESH EXECUTIVE BOYS HOSTEL,,6303148014,SR nager b,,,Hostel
4024,Uma Maheshwara Reddy Boys Hostel,,6303249192,Chintalakunta b,,,Hostel
4025,Sri Srinivasa boys hostel,,6303624059,Badangpet b,,,Hostel
4026,Mayookha Executive Girls Hostel- 3,,6303677919,Saifabad g,,,Hostel
4027,S.h delux boys hostel,,6303740233,A.C. Guards b,,,Hostel
4028,Sri ayyappa boys hostel,,6304199250,SR nager b,,,Hostel
4029,Sri Sai Durga Mess and men's hostel,,6304379435,Sindhi Colony b,,,Hostel
4030,Aadhya luxury girls hostel,,6304886835,Peerzadiguda g,,,Hostel
4031,Sri Venkateswara executive new women's hostel &PG,,6304991464,Gachibowli,,,Hostel
4032,Harika Boys Hostel,,6305114739,RajBhavan Road b,,,Hostel
4033,Surya kalyani boy's hostel,,6305146695,Dilsukhnagar b,,,Hostel
4034,Shriyans Girls Hostel,,6305186799,Khairtabad g,,,Hostel
4035,Supreme Mens Hostel,,6305275850,Kondapur b,,,Hostel
4036,Vardhan boys hostel,,6305301269,KPHB b,,,Hostel
4037,SLS boys hostel,,6309394848,Pragathi Nagar b,,,Hostel
4038,Keerthana luxury boys hostel.& Saparet girls hostel,,6309409832,Saifabad  b,,,Hostel
4039,Sri Kavitha ladies hostel,,6309675792,SR nager g,,,Hostel
4040,Grace boys hostel,,7008953258,Saifabad  b,,,Hostel
4041,Susarna Girls Hostel,,7013094318,medchal g,,,Hostel
4042,"Nest Mens PG, Beside Golf View Appartments",,7013333790,Gachibowli,,,Hostel
4043,Gnapika Women's Hostel,,7013553258,ameepret g,,,Hostel
4044,RR Deluxe Boys Hostel,,7013663386,SR nager b,,,Hostel
4045,Star Galaxy Women PG(AC),,7013767645,Raidurg G,,,Hostel
4046,Sri Santhoshi women's hostel,,7013839531,Serilingampally g,,,Hostel
4047,Reddy Deluxe Girls Hostel,,7013981320,Khairtabad g,,,Hostel
4048,Sri Shiva Sai Paying Guest for Men,,7019900677,Gachibowli,,,Hostel
4049,LAKSHMI MENS DELUXE HOSTEL,,7032020225,Madhapur b,,,Hostel
4050,Sri Laxmi Boys Hostels,,7032102503,Dilsukhnagar b,,,Hostel
4051,Adithi Womens Hostel,,7032226668,A.C. Guards b,,,Hostel
4052,Ramadevi Boy's Hostel - Kothapet,,7032308036,Kothapet b,,,Hostel
4053,Vasavi Ladies hostel,,7032611009,ameepret g,,,Hostel
4054,Nandini Boys Hostel,,7032713147,ameepret b,,,Hostel
4055,Harini Deluxe Girls Hostel,,7032772494,Boduppal  b,,,Hostel
4056,Boys Hostel,,7032799585,somajiguda b,,,Hostel
4057,Sri Srinivasa Boys Hostel,,7032908091,Gaddiannaram b,,,Hostel
4058,Gayatri Luxury Womens PG,,7036361142,Khajaguda,,,Hostel
4059,Siri Luxury Girls Hostel,,7036646573,Ramnagar g,,,Hostel
4060,LUXURY P.G. ACCOMMODATION,,7036811333,Raidurg b,,,Hostel
4061,Shree Datta Sai Boys Hostel,,7036849592,SR nager b,,,Hostel
4062,SRI RAMA GIRLS HOSTEL,,7036861788,Ramnagar g,,,Hostel
4063,My Home Girls Hostel.,,7065600969,Vanasthalipuram g,,,Hostel
4064,Bliss Women's Hostel,,7075014565,Hyderguda g,,,Hostel
4065,Jooluri Men's Executive Hostel,,7075060902,somajiguda b,,,Hostel
4066,Aparaajitha Girl's Hostels - Padmarao Nagar,,7075068317,Musheerabad g,,,Hostel
4067,V.B.R. Boys Hostel,,7075485870,SR nager b,,,Hostel
4068,Sri Anjaneya Boys Hostel,,7075572596,BHEL Township b,,,Hostel
4069,Sri Kusma Deluxe Girls Hostel,,7075621040,nagole g,,,Hostel
4070,Elite Girls Hostel,,7075628031,Kokapet g,,,Hostel
4071,Executive Boys Hostel,,7075689430,Secunderabad b ,,,Hostel
4072,Vaishnavi mens hostel,,7075812318, Hafeezpet b,,,Hostel
4073,CMR Boys Hostel,,7075992928,medchal b,,,Hostel
4074,Ashraya Boys Hostel,,7093115177,MotiNagar b,,,Hostel
4075,Life time pg for women's,,7093347937,Raidurg G,,,Hostel
4076,Sri Sambasiva Boys Hostel,,7093438538,ameepret b,,,Hostel
4077,Abhishek Reddy Boys Hostel,,7093440716,Dilsukhnagar b,,,Hostel
4078,Blessings Reddy Girls Hostel,,7093503647,Bowenpally g,,,Hostel
4079,Metro City Hostel,,7093524361,somajiguda b,,,Hostel
4080,Sai Krishna Executive Men's Hostel,,7093534892,ameepret b,,,Hostel
4081,SaiKrishna Deluxe Boys Hostel,,7093743006,Kukatpally b,,,Hostel
4082,Sri Vigneswara Men's Hostel,,7093759309,somajiguda b,,,Hostel
4083,FOLK RESIDENCY Madhapur | FOLK Hostel | FOLK PG | Hare Krishna PG | ISKCON PG | Pure Vegetarian PG | Boys Hostel,,7093908815,Madhapur b,,,Hostel
4084,Saki Womens Hostel,,7093945019,Hyderguda g,,,Hostel
4085,Priyanka Hostel,,7095611224,Kondapur b,,,Hostel
4086,H&S Luxury Pg For Women's,,7095699861, HITEC City g,,,Hostel
4087,RAMA BOYS HOSTEL,,7095934089,Kukatpally b,,,Hostel
4088,BLOSSOMS@NEST,,7097093456,Gachibowli,,,Hostel
4089,Vajra Women's Executive PG,,7097203322,Gachibowli G,,,Hostel
4090,Teja girls hostel,,7207069409,Tilaknagar g,,,Hostel
4091,Mithra boys hoste,,7207094131,musheerbad b,,,Hostel
4092,M.S Boys Hostel,,7207110536,Saifabad  b,,,Hostel
4093,Harini Girls Hostel,,7207243456,Saifabad g,,,Hostel
4094,Abhishrey Girls Hostel,,7207294949,panty g,,,Hostel
4095,SRI RAMACHANDRA GIRLS HOSTEL,,7207509095,Gaddiannaram g,,,Hostel
4096,Sri krishna Boys Hostel,,7207829400,Pragathi Nagar b,,,Hostel
4097,Homestay Men's Pg & Hostel | Best Men's PG in Madhapur,,7207851852,Madhapur b,,,Hostel
4098,Brundhavan Women's Hostel,,7286862923,Raidurg G,,,Hostel
4099,REDDY'S BOYS HOSTEL 303,,7286881014,Shaikpet,,,Hostel
4100,M V R Deluxe Boys Hostel,,7306333720,Golnaka b,,,Hostel
4101,nakshatra hostel,,7330729580,Saifabad g,,,Hostel
4102,Venkata Charan Boys Hostel,,7330756859,Ashok Nagar b,,,Hostel
4103,Akshara bachupally girls NEET campus,,7330777793,Bachupally g,,,Hostel
4104,MSR mens Hostel,,7337007772,Shaikpet,,,Hostel
4105,SVR Executive Mens Hostel 1,,7337281110,Raidurg b,,,Hostel
4106,Grandeza PG For Women,,7337449194,Nizampet g,,,Hostel
4107,Exotica PG for Women,,7337556677,Kondapur g,,,Hostel
4108,Laxmi Deluxe Boys Hostel,,7382084845,Gaddiannaram b,,,Hostel
4109,Lasya ladies hostel,,7382206044,Pragathi Nagar g,,,Hostel
4110,Sree Saii Raghavendraa Boys & Working Men's Hostel,,7386069645,ECIL 'X' Roads b,,,Hostel
4111,SLN Mens Hostel,,7386383802,SR nager b,,,Hostel
4112,Srinidhi girls and working womens hostel,,7386600338,Adikmet g,,,Hostel
4113,Sri Durga Bhavani Boys Hostel.,,7386671195,Ibrahim patnam b,,,Hostel
4114,Reddy Mens Hostel,,7396268926,A.C. Guards b,,,Hostel
4115,Bujji Men's Hostel,,7396296492,somajiguda b,,,Hostel
4116,Happy home boys hostel,,7396711111,MotiNagar b,,,Hostel
4117,Sri Sai Sarayu Executive Ladies Hostel,,7396801868,ameepret g,,,Hostel
4118,Sai Balaji Boys Hostel,,7396811954,RajBhavan Road b,,,Hostel
4119,Bandhavii boys pg,,7396938529,Himayatnagar B ,,,Hostel
4120,Wonders Frankford girls and woman's hostel,,7403999333,Sikh Village G,,,Hostel
4121,Suraksha Boys Hostel,,7416165517,Moosarambagh b,,,Hostel
4122,Sree Lakshmi Heavens Hostel,,7416225888,Madhapur b,,,Hostel
4123,SRI VIJAYA LAKSHMI DELUXE BOYS HOSTEL,,7416509388,SR nager b,,,Hostel
4124,Shree Padmavathi Girls Hostel,,7416608820,Bandlaguda g,,,Hostel
4125,Brundavan excutive Womens Hostel@ pg,,7416665551,MotiNagar g,,,Hostel
4126,Vasavi Arya Vysya Hostel,,7416747743,Musheerabad g,,,Hostel
4127,Rohini Men's Hostel,,7416772092,ameepret b,,,Hostel
4128,VINOSHA PG,,7416851754,somajiguda b,,,Hostel
4129,Tulip @ Nest,,7557553456,Kokapet g,,,Hostel
4130,Devi deluxe womens hostel,,7567527989,ameepret g,,,Hostel
4131,Patel Boys Hostel,,7569048648,Ashok Nagar b,,,Hostel
4132,SRR girls hostel,,7569179685,medchal g,,,Hostel
4133,Rishi Men's Hostel,,7569299665,Gachibowli,,,Hostel
4134,Surya Executive Men's Hostel,,7569448889,ameepret b,,,Hostel
4135,Manjunadha Grand PG Men's Hostel AC & Non AC,,7659086481,Madhapur b,,,Hostel
4136,Sai Srinivasa Boys Hostelæ,,7659093838,Balkampet  b,,,Hostel
4137,"Sai Mokshagna Executive Girls Hostel, Kothapet, Hyderabad",,7660062759,Kothapet g,,,Hostel
4138,Sri Venkateswara Boys Hostel,,7660077519,Kukatpally b,,,Hostel
4139,Gopi Krishna Delux Ladies Hostel,,7661979875,Nacharam g,,,Hostel
4140,Sai Sivani working Womens/Girls and Mens/Boys Hostels (Seperately),,7673916798,Secunderabad g,,,Hostel
4141,A1 Boys Hostel,,7674041317,ameepret b,,,Hostel
4142,Jai Sri Womens Hostel,,7680038679,prakash nager g,,,Hostel
4143,LM Ladies Hostel,,7680892407,Dilsukhnagar b,,,Hostel
4144,Vasavi womenÍs hostel,,7680904532,Kothapet g,,,Hostel
4145,LAKSHMI PRANATHI LUXURY LADIES HOSTEL,,7680922939,Dilsukhnagar b,,,Hostel
4146,Rajareddy Boys Hostel,,7702007841,Shaikpet,,,Hostel
4147,Basheer's Executive Ladies Hostel (Also home),,7702321115,ameepret g,,,Hostel
4148,Karunapriya Boys Hostel,,7702436481,Kothapet b,,,Hostel
4149,Sneha reddy women's hostel,,7702474230,narapally g,,,Hostel
4150,Zaheda Residence Paying Guest,,7702527700,Toli chowki g,,,Hostel
4151,Sri Sriram Venkatasai Ladies Hostel,,7702952800,MotiNagar g,,,Hostel
4152,Sai Vaibhav Ladies Hostel,,7702991185,Chikkadpally g,,,Hostel
4153,K.K. Mens Hostel,,7714171456,BHEL Township b,,,Hostel
4154,Ananya Boys Hostel,,7729053786,Uppal b,,,Hostel
4155,om sai girls hostel,,7729096401,Golnaka g,,,Hostel
4156,Teja sai reddy boys hostel,,7729947483,Moosarambagh b,,,Hostel
4157,Signature Executive PG hostel for Women,,7730077033,Gachibowli,,,Hostel
4158,Medha girls Hostel,,7730999149,Adikmet g,,,Hostel
4159,Classic Executive Ladies Hostel & P.G Accommodation,,7731957428, HITEC City g,,,Hostel
4160,For you women's hostel,,7732067625,Gachibowli,,,Hostel
4161,ANJALI GIRLS HOSTEL,,7780209460,Ibrahim patnam g,,,Hostel
4162,Bhavani Ladies Hostel,,7780347499, Mehdipatnam g,,,Hostel
4163,Sriharsha Executive Boys Hostel,,7780557079,Kothapet b,,,Hostel
4164,SRI RAMA LAKSHMI MEN'S PG HOSTEL,,7780679434,Gachibowli,,,Hostel
4165,Metro boys hostel,,7784843232,Chintalakunta b,,,Hostel
4166,RANI REDDY DELUXE BOYS HOSTEL,,7793931520,Secunderabad b ,,,Hostel
4167,Sai Leela ladies hostel,,7794858630,Balanagar g,,,Hostel
4168,VIp 2 Boys Hostel,,7794961515,kachiguda b,,,Hostel
4169,Sri Kruthi PG Mens Hostel,,7798994339,Gachibowli B,,,Hostel
4170,Surya Boys Hostel,,7799090820,RajBhavan Road b,,,Hostel
4171,Srinivasa Kaveri Boys Hostel,,7799115942,SR nager b,,,Hostel
4172,garuda luxury womens hostel,,7799244889,Gachibowli,,,Hostel
4173,KEERTHI DELUXE GIRLS HOSTEL,,7799343159,Saifabad g,,,Hostel
4174,Sri Sai Balaji Women's Hostel,,7799379845,Himayatnagar  G,,,Hostel
